NUM,STATION,NAME,X[m],sig_X[m],Y[m],sig_Y[m],Z[m],sig_Z[m],START,END,ID-SNX
845,PAAR,41683M002,3902042.82786,0.00164,-5032797.88351,0.00178,-354951.70239,0.00134,2017-06-09,2017-07-22,A1
846,PAAR,41683M002,3902042.83227,0.00105,-5032797.89381,0.00127,-354951.70842,0.00039,2017-09-13,2022-04-30,A2
847,PAAT,41683M001,3904887.67875,0.00086,-5030761.07205,0.00098,-353774.87142,0.00026,2010-03-07,2017-09-12,A1
848,PAEC,42046M002,1102994.97074,0.00146,-6282088.32482,0.00418,8007.33512,0.001,2019-08-29,2022-04-30,A1
849,PAIT,41685M001,3553352.00092,0.00087,-5275278.36675,0.00104,-473671.53096,0.00074,2010-04-07,2012-01-12,A1
850,PAIT,41685M001,3553351.98058,0.00102,-5275278.34374,0.00121,-473671.52275,0.00085,2012-04-13,2014-03-27,A2
851,PAIT,41685M001,3553351.99036,0.00161,-5275278.36224,0.00226,-473671.5253,0.00115,2014-03-28,2014-04-17,A3
852,PAIT,41685M001,3553351.99039,0.00129,-5275278.36513,0.00156,-473671.5183,0.00111,2014-07-25,2014-10-30,A4
853,PAIT,41685M001,3553351.99887,0.00067,-5275278.37681,0.00103,-473671.51913,0.00027,2014-10-31,2022-04-30,A5
854,PALM,66005M002,1192672.07956,8e-05,-2450887.67168,9e-05,-5747096.04114,0.00014,2000-01-02,2022-04-30,A1
855,PAMP,41944M001,1887275.34816,0.00032,-6039949.38888,0.0008,814591.49406,0.00021,2012-10-29,2022-04-30,A1
856,PARA,41610M001,3763751.65855,0.00025,-4365113.88334,0.00028,-2724404.53074,0.00019,2000-01-04,2007-05-07,A1
857,PARC,41716S001,1255992.52075,0.00012,-3622975.20143,0.0002,-5079719.18552,0.00025,2000-01-02,2001-10-05,A1
858,PARC,41716S001,1255992.51876,0.00013,-3622975.2005,0.00022,-5079719.18424,0.00027,2001-10-06,2009-06-28,A2
859,PARC,41716S001,1255992.51923,0.00051,-3622975.20293,0.00077,-5079719.18906,0.00084,2009-06-29,2009-11-05,A3
860,PARC,41716S001,1255992.51825,0.00049,-3622975.19973,0.00073,-5079719.18696,0.00081,2009-11-07,2011-08-25,A4
861,PARC,41716S001,1255992.51584,0.0002,-3622975.1969,0.00035,-5079719.18733,0.00045,2011-08-26,2020-03-11,A5
862,PARC,41716S001,1255992.51545,0.00078,-3622975.19856,0.00119,-5079719.18659,0.00141,2020-03-12,2022-04-30,A6
863,PASM,48063M001,3679758.49542,0.00062,-5202671.99592,0.00081,-268392.91984,0.00025,2015-07-15,2022-04-30,A1
864,PBCG,41656M001,5125899.39284,0.00033,-3711505.68336,0.00027,-795650.42994,0.00013,2008-04-03,2022-04-30,A1
865,PBJP,41698M001,5192505.78547,0.00154,-3618762.83947,0.00132,-787096.72585,0.00107,2013-04-23,2014-04-23,A1
866,PBJP,41698M001,5192505.7701,0.00132,-3618762.83039,0.00099,-787096.73129,0.00049,2014-04-24,2018-05-22,A2
867,PBJP,41698M001,5192505.79032,0.00171,-3618762.84721,0.00126,-787096.72768,0.00062,2018-05-23,2022-04-30,A3
868,PBPT,48106M001,5036383.5434,0.00384,-3834795.20152,0.00301,-780385.8723,0.00127,2019-10-09,2022-04-30,A1
869,PDEL,31906M004,4551595.9023,0.00026,-2186892.96022,0.00014,3883410.94769,0.00021,2000-04-17,2006-12-12,A1
870,PDEL,31906M004,4551595.90092,0.00072,-2186892.95622,0.00051,3883410.95388,0.00067,2006-12-13,2008-04-05,A2
871,PDEL,31906M004,4551595.90721,0.00074,-2186892.95901,0.00041,3883410.96401,0.0006,2008-04-06,2012-08-20,A3
872,PDEL,31906M004,4551595.90775,0.00068,-2186892.96003,0.00032,3883410.95832,0.00051,2012-10-14,2021-10-14,A4
873,PDEL,31906M004,4551595.90249,0.00193,-2186892.9509,0.00145,3883410.95703,0.00185,2021-10-15,2022-04-30,A5
874,PDES,41524M001,1753203.6752,0.00106,-3922031.22471,0.00198,-4698513.44157,0.0023,2005-05-05,2007-07-25,A1
875,PEAF,48093M001,5005578.94087,0.00166,-3859264.07612,0.00145,-856010.14381,0.00116,2013-09-03,2014-08-06,A1
876,PEAF,48093M001,5005578.93636,0.0014,-3859264.0645,0.00112,-856010.13524,0.00064,2014-08-07,2018-05-02,A2
877,PEAF,48093M001,5005578.94556,0.00145,-3859264.07334,0.00116,-856010.13391,0.00052,2018-05-03,2022-04-30,A3
878,PEJO,41551M001,2439651.9587,0.00043,-4568033.39583,0.00065,-3710849.20425,0.00053,2010-09-25,2015-09-15,A1
879,PEJO,41551M001,2439651.95768,0.00043,-4568033.39901,0.00071,-3710849.20611,0.00057,2015-09-17,2022-04-30,A2
880,PEPE,41650M001,4785329.9093,0.00059,-4087942.52534,0.00051,-1033193.81689,0.00025,2008-01-01,2014-03-26,A1
881,PEPE,41650M001,4785329.91061,0.00163,-4087942.52498,0.0015,-1033193.81722,0.00112,2014-03-27,2014-06-11,A2
882,PEPE,41650M001,4785329.92065,0.00133,-4087942.52768,0.00128,-1033193.82288,0.0011,2014-06-12,2014-10-14,A3
883,PEPE,41650M001,4785329.91521,0.00078,-4087942.53145,0.00069,-1033193.82129,0.00026,2014-10-15,2022-04-30,A4
884,PERA,41905S001,1571418.68868,0.00038,-6160208.41014,0.00059,529446.55467,0.00036,2004-02-10,2004-11-15,A1
885,PERA,41905S001,1571418.68531,0.00024,-6160208.41278,0.00051,529446.55318,0.00018,2004-11-17,2012-09-23,A2
886,PERA,41905S001,1571418.68423,0.00026,-6160208.4042,0.00065,529446.55271,0.00019,2012-09-24,2022-04-30,A3
887,PERC,41617M002,5176554.13574,0.00422,-3617985.91685,0.00313,-888220.83748,0.00169,2018-08-15,2019-11-25,A1
888,PERC,41617M002,5176554.14266,0.00449,-3617985.91706,0.00322,-888220.83301,0.00135,2019-11-26,2022-04-30,A2
889,PERT,50133M001,-2368687.81758,0.00026,4881316.673,0.00048,-3341795.24757,0.00033,2000-01-02,2001-01-20,A1
890,PERT,50133M001,-2368687.81343,0.00023,4881316.66031,0.00032,-3341795.23218,0.00026,2001-06-11,2003-06-03,A2
891,PERT,50133M001,-2368687.81687,0.00025,4881316.65636,0.00037,-3341795.23469,0.00028,2003-06-04,2008-11-08,A3
892,PERT,50133M001,-2368687.82159,0.00066,4881316.65522,0.0008,-3341795.23706,0.00074,2008-11-09,2009-11-21,A4
893,PERT,50133M001,-2368687.81547,0.00115,4881316.66354,0.00171,-3341795.22404,0.00129,2009-11-22,2009-12-12,A5
894,PERT,50133M001,-2368687.81541,0.00069,4881316.65611,0.00084,-3341795.23494,0.00075,2009-12-13,2012-01-03,A6
895,PERT,50133M001,-2368687.80374,0.00039,4881316.64852,0.00061,-3341795.22521,0.00043,2012-10-24,2022-02-14,A7
896,PERT,50133M001,-2368687.80706,0.00155,4881316.64453,0.00184,-3341795.21707,0.00177,2022-02-15,2022-04-30,A8
897,PI01,42211M001,1034460.37211,0.00035,-6267518.64558,0.0011,-572008.75832,0.0003,2011-10-05,2019-05-25,A1
898,PI01,42211M001,1034460.35738,0.00119,-6267518.64832,0.00203,-572008.75765,0.00108,2019-05-27,2022-04-30,A2
899,PICR,48092M001,4422865.33442,0.00081,-4449687.03585,0.00084,-1147157.23171,0.00036,2014-06-06,2022-04-30,A1
900,PIE1,40456M001,-1640917.04712,0.00016,-5014781.19981,0.00032,3575447.04647,0.00024,2000-01-02,2007-01-23,A1
901,PIE1,40456M001,-1640917.04299,0.00012,-5014781.19419,0.00022,3575447.04149,0.00017,2007-01-24,2022-04-30,A2
902,PIFL,48078M001,4629166.89471,0.00132,-4322988.93235,0.00127,-748885.36278,0.00102,2014-05-12,2016-01-09,A1
903,PIFL,48078M001,4629166.89104,0.00099,-4322988.9306,0.00089,-748885.3645,0.00032,2016-01-10,2022-04-30,A2
904,PIN1,40407M003,-2369510.87433,0.00014,-4761206.84545,0.00023,3511396.30708,0.00018,2000-01-02,2001-02-27,A1
905,PIN1,40407M003,-2369510.8751,0.00016,-4761206.844,0.00023,3511396.30924,0.00019,2001-02-28,2004-06-25,A2
906,PIN1,40407M003,-2369510.87556,0.00021,-4761206.84272,0.00035,3511396.30677,0.00027,2004-06-26,2010-04-03,A3
907,PIN1,40407M003,-2369510.87677,0.00019,-4761206.84268,0.0003,3511396.29985,0.00023,2010-04-05,2022-04-30,A4
908,PISR,41673M001,4629725.26788,0.00033,-4272600.36448,0.00032,-994572.43778,0.00014,2009-04-10,2022-04-30,A1
909,PITN,41691M001,4661982.63368,0.00052,-4315989.896,0.00047,-563478.50985,0.00019,2011-01-02,2019-11-13,A1
910,PITN,41691M001,4661982.64148,0.00146,-4315989.90116,0.00135,-563478.5093,0.0009,2019-11-14,2022-04-30,A2
911,PJEC,42034M001,1060545.9089,0.00087,-6287136.61982,0.00262,-171639.16764,0.00066,2012-12-09,2016-04-15,A1
912,PLEC,42033M002,1198892.54258,0.00193,-6244396.55711,0.0044,-513798.79525,0.00161,2017-10-05,2019-02-21,A1
913,PLEC,42033M002,1198892.51968,0.00171,-6244396.56481,0.00487,-513798.79967,0.00118,2019-05-27,2022-04-30,A2
914,PMB1,43702S001,3626394.12498,0.00054,-5206998.16437,0.00061,643353.22807,0.00046,2005-12-30,2007-11-25,A1
915,PMB1,43702S001,3626394.10462,0.00065,-5206998.13417,0.00073,643353.22457,0.00048,2007-11-26,2011-01-09,A2
916,PMB1,43702S001,3626394.12653,0.00043,-5206998.16367,0.00058,643353.23093,0.00018,2011-01-10,2022-04-30,A3
917,PMEC,41307M001,1059849.31107,0.00061,-6219156.60904,0.00182,935236.08095,0.0005,2017-01-03,2022-04-30,A1
918,POAL,41616M001,3467519.43061,0.0002,-4300378.61813,0.00024,-3177517.57289,0.00017,2000-01-02,2007-03-30,A1
919,POAL,41616M001,3467519.42354,0.00073,-4300378.63355,0.00081,-3177517.57463,0.00071,2007-04-24,2007-09-10,A2
920,POAL,41616M001,3467519.43113,0.00066,-4300378.63573,0.00072,-3177517.56411,0.00063,2007-09-11,2010-02-26,A3
921,POAL,41616M001,3467519.43342,0.00075,-4300378.64525,0.00084,-3177517.5704,0.00068,2010-02-28,2013-05-14,A4
922,POAL,41616M001,3467519.43452,0.0011,-4300378.64218,0.00119,-3177517.57575,0.00112,2013-05-15,2014-05-05,A5
923,POAL,41616M001,3467519.43515,0.00119,-4300378.64729,0.00129,-3177517.57032,0.00121,2014-05-06,2014-10-23,A6
924,POAL,41616M001,3467519.43895,0.00095,-4300378.64247,0.00109,-3177517.57767,0.00086,2014-10-24,2018-05-14,A7
925,POAL,41616M001,3467519.43973,0.00087,-4300378.65101,0.00105,-3177517.57619,0.00078,2018-05-15,2022-04-30,A8
926,POEC,42008M003,1057569.9566,0.00061,-6288867.78375,0.00191,-115407.95834,0.00047,2017-05-20,2022-04-30,A1
927,POL2,12348M001,1239971.09266,0.00014,4530790.13846,0.00034,4302578.84325,0.00032,2000-01-02,2001-06-10,A1
928,POL2,12348M001,1239971.09066,0.00023,4530790.14116,0.00058,4302578.8509,0.00053,2001-06-11,2001-11-11,A2
929,POL2,12348M001,1239971.08742,0.00012,4530790.13944,0.00025,4302578.85722,0.00025,2002-03-05,2009-10-22,A3
930,POL2,12348M001,1239971.09285,0.00015,4530790.13295,0.00034,4302578.84992,0.00034,2009-10-23,2022-04-30,A4
931,POLI,41630M001,4010099.51673,0.00037,-4259927.38729,0.00038,-2533538.61914,0.00025,2007-01-15,2014-10-22,A1
932,POLI,41630M001,4010099.52719,0.00117,-4259927.39064,0.00121,-2533538.61761,0.00105,2014-10-23,2016-10-18,A2
933,POLI,41630M001,4010099.51901,0.00078,-4259927.37916,0.00082,-2533538.61641,0.00053,2016-10-19,2022-04-30,A3
934,POPA,41924S001,1477067.46439,0.0002,-6200659.08536,0.00049,270141.3974,0.00014,2006-06-28,2017-03-30,A1
935,POPA,41924S001,1477067.45387,0.00072,-6200659.04893,0.00148,270141.40119,0.00057,2018-03-10,2022-04-30,A2
936,POTS,14106M003,3800689.47025,0.00013,882077.54487,9e-05,5028791.40737,0.00016,2000-01-02,2009-04-15,A1
937,POTS,14106M003,3800689.46561,0.00075,882077.54287,0.00046,5028791.40393,0.00081,2009-04-16,2011-02-15,A2
938,POTS,14106M003,3800689.47177,0.00039,882077.54322,0.00019,5028791.41811,0.00045,2011-02-16,2018-07-17,A3
939,POTS,14106M003,3800689.4769,0.00085,882077.54693,0.0005,5028791.41904,0.00095,2018-07-18,2022-04-30,A4
940,POVE,41628M001,2774265.59136,0.00022,-5662060.16866,0.00036,-959415.81073,0.00014,2006-01-04,2015-07-21,A1
941,POVE,41628M001,2774265.59223,0.00072,-5662060.17016,0.00108,-959415.80852,0.00053,2015-07-22,2018-05-16,A2
942,POVE,41628M001,2774265.59564,0.0005,-5662060.17283,0.00086,-959415.80799,0.00031,2018-05-17,2022-04-30,A3
943,PPTE,41611M002,3687624.36845,0.0005,-4620818.74381,0.00057,-2386880.19717,0.00041,2005-12-12,2009-09-06,A1
944,PPTE,41611M002,3687624.36921,0.00059,-4620818.74344,0.0007,-2386880.19749,0.00045,2009-09-07,2014-03-17,A2
945,PPTE,41611M002,3687624.36851,0.00071,-4620818.74602,0.00087,-2386880.19817,0.00053,2014-03-18,2020-11-10,A3
946,PPTE,41611M002,3687624.37614,0.00163,-4620818.75559,0.00176,-2386880.20273,0.00146,2020-11-11,2022-04-30,A4
947,PRCV,48097M001,3444651.91366,0.00047,-4649463.13045,0.00059,-2675662.56121,0.00036,2013-08-21,2022-04-30,A1
948,PREC,42035M001,1329685.27191,0.00209,-6236040.72845,0.00529,-188840.27677,0.00163,2013-03-27,2013-12-21,A1
949,PREC,42035M001,1329685.27084,0.00221,-6236040.72388,0.00555,-188840.27425,0.00172,2014-02-20,2014-06-06,A2
950,PREC,42035M001,1329685.27361,0.00206,-6236040.73446,0.00578,-188840.27987,0.00146,2014-06-07,2016-04-15,A3
951,PREC,42035M001,1329685.27278,0.00122,-6236040.73886,0.0027,-188840.25552,0.00101,2016-04-17,2019-02-21,A4
952,PREC,42035M001,1329685.27653,0.0011,-6236040.72784,0.00296,-188840.25869,0.00077,2019-02-23,2022-04-30,A5
953,PRGU,41671M001,3590927.12432,0.00069,-4512405.71637,0.00081,-2718013.19444,0.00053,2009-04-10,2014-04-08,A1
954,PRGU,41671M001,3590927.10975,0.00098,-4512405.71677,0.00113,-2718013.1928,0.00072,2014-04-09,2019-12-10,A2
955,PRGU,41671M001,3590927.11214,0.00167,-4512405.7218,0.00184,-2718013.19381,0.00136,2019-12-11,2022-04-30,A3
956,PRMA,41674M001,3610720.83637,0.00074,-4611288.46717,0.00081,-2518636.15436,0.00056,2009-04-10,2014-04-14,A1
957,PRMA,41674M001,3610720.835,0.00175,-4611288.46739,0.00187,-2518636.15508,0.00145,2014-04-15,2014-06-11,A2
958,PRMA,41674M001,3610720.83693,0.0013,-4611288.47491,0.00138,-2518636.15875,0.00122,2014-06-12,2015-03-25,A3
959,PRMA,41674M001,3610720.83244,0.00092,-4611288.46327,0.00101,-2518636.15739,0.00065,2015-03-26,2022-04-30,A4
960,PRNA,41554M001,2674872.25958,0.00105,-4721942.42391,0.00136,-3339902.71459,0.00116,2011-07-02,2013-02-09,A1
961,PRNA,41554M001,2674872.26505,0.00094,-4721942.43541,0.00131,-3339902.70366,0.00102,2013-02-10,2016-05-02,A2
962,PRNA,41554M001,2674872.2665,0.00146,-4721942.43599,0.0019,-3339902.70352,0.00159,2016-07-06,2018-08-06,A3
963,PRNA,41554M001,2674872.26879,0.00101,-4721942.43569,0.00156,-3339902.71559,0.00112,2018-08-07,2022-04-30,A4
964,PRUR,48032M001,3487895.36326,0.00127,-4682893.91415,0.00166,-2558839.71031,0.00098,2018-07-13,2022-04-30,A1
965,PSTO,41925S001,1404951.76165,0.00049,-6222655.07314,0.00072,134028.73069,0.00046,2005-08-09,2006-10-14,A1
966,PSTO,41925S001,1404951.76239,0.00027,-6222655.07387,0.00067,134028.73115,0.00017,2006-10-15,2016-04-15,A2
967,PSTO,41925S001,1404951.7497,0.00129,-6222655.07798,0.00229,134028.7286,0.00107,2016-04-17,2018-07-07,A3
968,PSTO,41925S001,1404951.75132,0.00088,-6222655.08362,0.00239,134028.72735,0.0006,2018-09-18,2022-04-30,A4
969,PTEC,42008M001,1055320.81766,0.00063,-6289193.97449,0.00115,-116986.47029,0.00054,2008-10-31,2010-11-18,A1
970,PTEC,42008M001,1055320.82577,0.00044,-6289193.97061,0.00126,-116986.46833,0.00033,2011-02-27,2016-01-18,A2
971,PU02,42228M001,2085642.77541,0.00144,-5786561.00167,0.00299,-1696048.2783,0.00109,2018-07-23,2022-04-30,A1
972,PUAR,41306M001,787734.55727,0.00081,-6262289.33738,0.00255,915770.65615,0.00073,2017-01-07,2021-01-26,A1
973,PUAR,41306M001,787734.55375,0.00149,-6262289.34315,0.00317,915770.65022,0.00137,2021-01-28,2022-04-30,A2
974,PUNT,40608M001,565870.45,0.00066,-6256745.16336,0.00162,1098060.90033,0.00062,2010-04-30,2012-09-04,A1
975,PUNT,40608M001,565870.29079,0.00088,-6256745.24328,0.0028,1098060.77262,0.00087,2012-09-06,2022-04-30,A2
976,PUR3,40608M001,2358177.96853,0.00018,-5573619.56438,0.00038,2007084.06428,0.00017,2000-01-21,2007-03-19,A1
977,QUEM,42020M001,1272483.48965,0.00095,-6252975.33227,0.00259,-26224.27494,0.00058,2011-10-25,2016-04-15,A1
978,QUEM,42020M001,1272483.40456,0.00235,-6252975.3735,0.00632,-26224.2646,0.00136,2016-04-17,2022-04-30,A2
979,QUI1,42003S003,1272867.38736,0.00023,-6252772.10651,0.00061,-23801.6618,0.00016,2004-01-01,2009-08-02,A1
980,QUI3,42003S004,1275746.57949,0.003,-6252216.77011,0.00624,-15441.01044,0.0015,2016-04-16,2022-04-30,A1
981,QUIB,41926S001,1464760.42091,0.00062,-6175537.23022,0.00147,629220.92716,0.00037,2012-07-11,2018-09-27,A1
982,QUIN,40433M004,-2517231.35812,0.00015,-4198595.01317,0.00021,4076531.18841,0.0002,2000-01-04,2008-12-22,A1
983,QUIN,40433M004,-2517231.36092,0.00062,-4198595.01461,0.00075,4076531.18901,0.00076,2008-12-23,2010-05-06,A2
984,QUIN,40433M004,-2517231.35421,0.00032,-4198595.0059,0.00049,4076531.18186,0.00045,2010-05-07,2017-08-30,A3
985,QUIN,40433M004,-2517231.35423,0.00065,-4198595.00589,0.00095,4076531.18197,0.00088,2017-08-31,2022-04-30,A4
986,QVEC,42012M001,1165494.09389,0.00071,-6269857.61851,0.0018,-111925.72489,0.00057,2011-01-12,2013-07-17,A1
987,QVEC,42012M001,1165494.09411,0.0008,-6269857.62194,0.00214,-111925.72378,0.00064,2013-07-18,2016-04-15,A2
988,QVEC,42012M001,1165494.00106,0.00161,-6269857.63255,0.00368,-111925.68889,0.00141,2016-04-17,2019-05-25,A3
989,QVEC,42012M001,1165493.99752,0.00129,-6269857.6309,0.00392,-111925.68963,0.00096,2019-05-27,2022-04-30,A4
990,RDEO,41823M001,2382457.55234,0.00137,-5550157.81982,0.00285,-2054273.18835,0.00116,2014-08-04,2018-05-25,A1
991,RDSD,40805M001,2078678.88306,0.00094,-5683737.26177,0.00112,2006886.92745,0.00097,2012-06-15,2013-03-07,A1
992,RDSD,40805M001,2078678.88003,0.00034,-5683737.26195,0.00075,2006886.92184,0.00031,2013-03-08,2021-06-10,A2
993,RDSD,40805M001,2078678.87939,0.00152,-5683737.2611,0.00183,2006886.92068,0.00153,2021-06-11,2022-04-30,A3
994,RECF,41617M001,5176588.59523,0.00027,-3618162.19479,0.00022,-887363.71863,0.00013,2000-01-07,2004-09-03,A1
995,RECF,41617M001,5176588.5948,0.00059,-3618162.18903,0.00051,-887363.71931,0.00037,2004-09-04,2007-05-06,A2
996,RECF,41617M001,5176588.59227,0.00065,-3618162.18568,0.00052,-887363.72135,0.00026,2007-05-07,2011-11-24,A3
997,RECF,41617M001,5176588.58959,0.00137,-3618162.19547,0.00121,-887363.72565,0.00098,2012-08-29,2012-11-22,A4
998,RECF,41617M001,5176588.5919,0.00126,-3618162.19551,0.00108,-887363.72296,0.00079,2012-11-23,2015-03-20,A5
999,RECF,41617M001,5176588.59774,0.00146,-3618162.19574,0.00122,-887363.71334,0.00085,2015-03-21,2017-10-10,A6
1000,RECF,41617M001,5176588.60154,0.00179,-3618162.19444,0.0016,-887363.7164,0.00133,2017-10-11,2018-02-21,A7
1001,RECO,41581M001,2815740.47626,0.00108,-4811702.27833,0.00126,-3088116.27313,0.00113,2014-03-27,2015-09-15,A1
1002,RECO,41581M001,2815740.47581,0.00063,-4811702.27992,0.0009,-3088116.27593,0.0006,2015-09-17,2022-04-30,A2
1003,REUN,97401M003,3364098.97206,0.00073,4907944.61712,0.00091,-2293466.75107,0.0005,2003-05-28,2008-12-03,A1
1004,REUN,97401M003,3364098.98224,0.00038,4907944.60451,0.00043,-2293466.74428,0.00023,2008-12-04,2022-04-30,A2
1005,RIDC,40609M001,651566.61032,0.00069,-6250735.95678,0.00147,1091707.77645,0.00063,2010-04-30,2012-09-04,A1
1006,RIDC,40609M001,651566.60221,0.00068,-6250735.9594,0.00179,1091707.76913,0.0006,2012-09-06,2017-11-12,A2
1007,RIDC,40609M001,651566.56623,0.0009,-6250735.97821,0.00237,1091707.73593,0.00084,2017-11-14,2022-04-30,A3
1008,RIGA,12302M002,3183899.01745,0.00035,1421478.63585,0.00023,5322810.88459,0.00045,2003-04-10,2005-01-12,A1
1009,RIGA,12302M002,3183899.01198,0.00045,1421478.63858,0.0003,5322810.87802,0.00056,2005-01-13,2006-05-20,A2
1010,RIGA,12302M002,3183899.01479,0.00056,1421478.63435,0.00037,5322810.8822,0.00068,2006-05-21,2007-12-06,A3
1011,RIGA,12302M002,3183899.01192,0.00044,1421478.6311,0.00028,5322810.87839,0.00066,2007-12-07,2013-12-11,A4
1012,RIGA,12302M002,3183899.01451,0.00108,1421478.63543,0.00073,5322810.87789,0.00126,2013-12-12,2014-12-19,A5
1013,RIGA,12302M002,3183899.01282,0.00054,1421478.63605,0.00033,5322810.87587,0.00083,2014-12-20,2022-04-30,A6
1014,RIO2,41507M006,1429907.86552,0.00023,-3495354.90008,0.00037,-5122698.57386,0.00047,2007-04-21,2012-10-09,A1
1015,RIO2,41507M006,1429907.85666,0.00026,-3495354.89139,0.00044,-5122698.56134,0.00057,2012-10-10,2020-02-20,A2
1016,RIO2,41507M006,1429907.85275,0.00106,-3495354.9014,0.00156,-5122698.55194,0.00172,2020-02-21,2020-06-30,A3
1017,RIO2,41507M006,1429907.85043,0.00087,-3495354.89893,0.00129,-5122698.55218,0.00153,2020-07-01,2022-04-30,A4
1018,RIOB,41645M001,2373576.76635,0.00036,-5817088.39531,0.00065,-1096515.58784,0.00024,2007-05-01,2013-04-04,A1
1019,RIOB,41645M001,2373576.75582,0.00041,-5817088.40529,0.00083,-1096515.59515,0.00028,2013-04-05,2019-11-14,A2
1020,RIOB,41645M001,2373576.7581,0.00104,-5817088.39338,0.00164,-1096515.58554,0.00082,2019-11-15,2022-04-30,A3
1021,RIOD,41608M001,4280294.88288,0.00032,-4034431.30492,0.00033,-2458141.20519,0.00021,2001-07-29,2007-03-18,A1
1022,RIOD,41608M001,4280294.8767,0.00051,-4034431.29864,0.00051,-2458141.20066,0.00035,2007-03-19,2013-08-08,A2
1023,RIOD,41608M001,4280294.88992,0.001,-4034431.31059,0.00098,-2458141.2079,0.0007,2013-08-09,2018-03-12,A3
1024,RIOD,41608M001,4280294.88744,0.00159,-4034431.30934,0.00158,-2458141.21043,0.00143,2018-03-13,2019-06-12,A4
1025,RIOG,41507M004,1429907.87206,0.00011,-3495354.91346,0.00016,-5122698.59042,0.0002,2000-01-02,2007-02-01,A1
1026,RIOH,41927S001,1841101.09974,0.00058,-5973351.31589,0.00135,1264686.67476,0.00045,2005-10-24,2008-08-19,A1
1027,RIOH,41927S001,1841101.09564,0.00126,-5973351.31066,0.00268,1264686.67471,0.00102,2012-05-23,2014-09-21,A2
1028,RIOP,42006M001,1255144.90716,0.00047,-6253609.48862,0.00165,-182569.84429,0.00034,2000-01-04,2001-12-29,A1
1029,RIOP,42006M001,1255144.97297,0.0006,-6253609.45169,0.00089,-182569.77318,0.00056,2007-04-29,2009-06-30,A2
1030,RIOP,42006M001,1255144.97012,0.00031,-6253609.43649,0.00085,-182569.7674,0.00022,2009-07-01,2016-04-15,A3
1031,RIOP,42006M001,1255144.94419,0.00152,-6253609.44193,0.00332,-182569.74166,0.00081,2016-04-17,2022-04-30,A4
1032,RJCG,41657M001,4450354.25266,0.00032,-3913332.86057,0.00031,-2350256.20655,0.0002,2008-04-03,2022-04-30,A1
1033,RJNI,48104M001,4289663.39202,0.00271,-4018945.8149,0.00271,-2467135.66245,0.00174,2019-06-14,2022-04-30,A1
1034,RJVA,48101M001,4268978.2532,0.00276,-4072667.91108,0.00297,-2415818.35337,0.00199,2018-12-12,2022-04-30,A1
1035,RNMO,41664M001,5051170.13801,0.00044,-3851509.51493,0.00037,-574681.15658,0.00017,2009-01-01,2017-03-28,A1
1036,RNMO,41664M001,5051170.15556,0.00075,-3851509.51755,0.00063,-574681.16526,0.00028,2017-03-29,2022-04-30,A2
1037,RNNA,41668M001,5184572.49321,0.00086,-3658358.29071,0.00073,-644238.45758,0.00054,2010-01-01,2013-04-15,A1
1038,RNNA,41668M001,5184572.49166,0.00114,-3658358.29798,0.00105,-644238.45613,0.00093,2013-04-16,2014-10-27,A2
1039,RNNA,41668M001,5184572.49701,0.00074,-3658358.2946,0.00056,-644238.45866,0.00024,2014-10-28,2022-04-07,A3
1040,RNPF,48079M001,4983525.00321,0.00134,-3922609.3369,0.00111,-676771.84097,0.00046,2014-05-16,2019-05-09,A1
1041,RNPF,48079M001,4983525.01406,0.00181,-3922609.33983,0.00152,-676771.84108,0.00074,2019-05-10,2022-04-30,A2
1042,ROCD,41679M001,3055332.33312,0.00032,-5409951.44313,0.00051,-1438685.19108,0.00019,2010-04-09,2019-05-28,A1
1043,ROGM,41651M001,2615472.42206,0.0002,-5694455.91743,0.00036,-1185599.75337,0.00014,2008-01-01,2020-08-02,A1
1044,ROJI,41658M001,2945010.55655,0.00015,-5529377.05992,0.00024,-1194259.1404,0.00011,2008-04-03,2022-04-30,A1
1045,ROSA,41632M001,3551520.48374,0.00027,-4704836.17001,0.00033,-2428155.55926,0.0002,2009-06-19,2022-04-30,A1
1046,RSAL,41699M001,3116428.45637,0.00103,-4580325.03083,0.00115,-3150197.26725,0.0011,2013-07-04,2013-11-01,A1
1047,RSAL,41699M001,3116428.4647,0.00093,-4580325.03286,0.00105,-3150197.26997,0.001,2013-11-02,2015-04-23,A2
1048,RSAL,41699M001,3116428.46008,0.00039,-4580325.03553,0.00055,-3150197.26703,0.00039,2015-04-24,2022-04-30,A3
1049,RSCL,48080M001,3248119.58807,0.00059,-4596793.08147,0.0008,-2990511.26832,0.00055,2014-06-29,2019-10-22,A1
1050,RSCL,48080M001,3248119.59512,0.00106,-4596793.08994,0.00134,-2990511.27286,0.00099,2019-10-23,2022-04-30,A2
1051,RSPE,48099M001,3309120.99626,0.00107,-4299717.25619,0.00116,-3341854.01219,0.00116,2014-07-03,2014-10-21,A1
1052,RSPE,48099M001,3309121.00143,0.00042,-4299717.25808,0.00055,-3341854.02258,0.00043,2014-10-22,2022-04-29,A2
1053,RSPF,48054M001,3432449.53838,0.00149,-4455617.56479,0.00182,-2999140.92068,0.00128,2016-12-09,2019-10-23,A1
1054,RSPF,48054M001,3432449.54947,0.00182,-4455617.57516,0.0022,-2999140.92325,0.00158,2019-10-24,2022-04-30,A2
